"Latest: Time (s)","Latest: Illumination 2 (lux)","Latest: Force (N)","Latest: Illumination 1 (lux)"
1.78,,-1.54946090202,383.014373779
1.7825,,-1.78620406659,368.856506348
1.785,,-1.76772079627,375.189361572
1.7875,,-1.70519228603,373.69720459
1.79,,-1.3685608095,376.681518555
1.7925,,-1.50580892318,377.233734131
1.795,,-1.4369882358,378.725891113
1.7975,,-1.46844912146,393.071746826
1.8,,-1.72406881742,417.662963867
1.8025,,-1.71777664029,413.750457764
1.805,,-1.68041683857,424.747772217
1.8075,,-1.73625991061,422.315673828
1.81,,-1.7740129734,456.41204834
1.8125,,-1.599405058,567.266387939
1.815,,-1.70519228603,737.548522949
1.8175,,-1.79878842086,764.748077393
1.82,,-1.83614822257,764.748077393
1.8225,,-1.84244039971,764.748077393
1.825,,-1.81766495225,764.748077393
1.8275,,-1.88609237855,764.748077393
1.83,,-1.81766495225,764.748077393
1.8325,,-1.76142861914,764.748077393
1.835,,-1.67412466144,764.748077393
1.8375,,-1.7740129734,764.748077393
1.84,,-1.83614822257,764.748077393
1.8425,,-1.67412466144,764.748077393
1.845,,-1.66783248431,764.748077393
1.8475,,-1.73036099455,764.748077393
1.85,,-1.72406881742,713.885498047
1.8525,,-1.84244039971,499.449615479
1.855,,-1.85502475397,395.86807251
1.8575,,-1.84873257684,370.900878906
1.86,,-1.80508059799,375.189361572
1.8625,,-1.85502475397,377.797698975
1.865,,-1.73036099455,374.81338501
1.8675,,-1.63676485972,374.81338501
1.87,,-1.68041683857,386.174926758
1.8725,,-1.83614822257,389.347229004
1.875,,-1.7740129734,410.213928223
1.8775,,-1.72406881742,415.618591309
1.88,,-1.61788832833,423.067626953
1.8825,,-1.54946090202,424.559783936
1.885,,-1.57423634948,471.874084473
1.8875,,-1.65524813005,603.219146729
1.89,,-1.74884426488,764.748077393
1.8925,,-1.80508059799,764.748077393
1.895,,-1.7740129734,764.748077393
1.8975,,-1.85502475397,764.748077393
1.9,,-1.81766495225,764.748077393
1.9025,,-1.87350802429,764.748077393
1.905,,-1.84873257684,764.748077393
1.9075,,-1.76772079627,764.748077393
1.91,,-1.73036099455,764.748077393
1.9125,,-1.74255208774,764.748077393
1.915,,-1.74255208774,764.748077393
1.9175,,-1.70519228603,764.748077393
1.92,,-1.50580892318,764.748077393
1.9225,,-1.43108931974,764.748077393
1.925,,-1.13771656099,764.748077393
1.9275,,-1.16288526951,644.212341309
1.93,,-1.33749318491,469.829711914
1.9325,,-1.35597645523,391.955566406
1.935,,-1.54946090202,370.34866333
1.9375,,-1.74884426488,371.46484375
1.94,,-1.73036099455,373.885192871
1.9425,,-1.68041683857,371.829071045
1.945,,-1.43108931974,372.957000732
1.9475,,-1.53687654776,376.869506836
1.95,,-1.70519228603,383.014373779
1.9525,,-1.84244039971,395.86807251
1.955,,-1.79249624372,413.562469482
1.9575,,-1.62418050546,422.879638672
1.96,,-1.63676485972,423.807830811
1.9625,,-1.70519228603,421.951446533
1.965,,-1.70519228603,451.195373535
1.9675,,-1.61788832833,546.399688721
1.97,,-1.72406881742,729.159545898
1.9725,,-1.76142861914,764.748077393
1.975,,-1.71777664029,764.748077393
1.9775,,-1.79249624372,764.748077393
1.98,,-1.53058437063,764.748077393
1.9825,,-1.4369882358,764.748077393
1.985,,-1.37485298663,764.748077393
1.9875,,-1.48064021465,764.748077393
1.99,,-1.46215694433,764.748077393
1.9925,,-1.54316872489,764.748077393
1.995,,-1.47474129859,764.748077393
1.9975,,-1.31861665352,764.748077393
2,,-1.50580892318,764.748077393
2.0025,,-1.61788832833,764.748077393
2.005,,-1.38743734089,764.748077393
2.0075,,-1.20024507123,654.269714355
2.01,,-1.37485298663,488.276062012
2.0125,,-1.58682070374,401.460723877
2.015,,-1.69260793176,372.769012451
2.0175,,-1.80508059799,370.34866333
2.02,,-1.82356386831,375.92956543
2.0225,,-1.81766495225,379.842071533
2.025,,-1.67412466144,368.292541504
2.0275,,-1.15030091525,383.942565918
2.03,,-1.50580892318,379.654083252
2.0325,,-1.80508059799,396.420288086
2.035,,-1.85502475397,414.126434326
2.0375,,-1.7740129734,429.588470459
2.04,,-1.84873257684,422.315673828
2.0425,,-1.7740129734,437.037506104
2.045,,-1.62418050546,498.52142334
2.0475,,-1.6989001089,653.329772949
2.05,,-1.8613169311,764.748077393
2.0525,,-1.91086782601,764.748077393
2.055,,-1.89867673282,764.748077393
2.0575,,-1.87980020142,764.748077393
2.06,,-1.84873257684,764.748077393
2.0625,,-1.7740129734,764.748077393
2.065,,-1.73625991061,764.748077393
2.0675,,-1.74884426488,764.748077393
2.07,,-1.79878842086,764.748077393
2.0725,,-1.87350802429,764.748077393
2.075,,-1.85502475397,764.748077393
2.0775,,-1.70519228603,764.748077393
2.08,,-1.3685608095,764.748077393
2.0825,,-1.4369882358,735.680389404
2.085,,-1.69260793176,542.111206055
2.0875,,-1.76772079627,421.951446533
2.09,,-1.73036099455,376.681518555
2.0925,,-1.80508059799,372.017059326
2.095,,-1.83614822257,376.493530273
2.0975,,-1.88609237855,374.625396729
2.1,,-1.81137277512,375.001373291
2.1025,,-1.76772079627,378.173675537
2.105,,-1.83614822257,388.595275879
2.1075,,-1.66783248431,401.636962891
2.11,,-1.74255208774,415.054626465
2.1125,,-1.73036099455,420.27130127
2.115,,-1.82985604544,419.343109131
2.1175,,-1.79878842086,428.472290039
2.12,,-1.73036099455,467.773590088
2.1225,,-1.60569723514,591.669616699
2.125,,-1.64305703685,751.5184021
2.1275,,-1.6867090157,764.748077393
2.13,,-1.80508059799,764.748077393
2.1325,,-1.86721584716,764.748077393
2.135,,-1.82356386831,764.748077393
2.1375,,-1.47474129859,764.748077393
2.14,,-1.61788832833,764.748077393
2.1425,,-1.66783248431,764.748077393
2.145,,-1.65524813005,764.748077393
2.1475,,-1.64305703685,764.748077393
2.15,,-1.6989001089,764.748077393
2.1525,,-1.62418050546,764.748077393
2.155,,-1.61788832833,764.748077393
2.1575,,-1.599405058,764.748077393
2.16,,-1.44957259006,764.748077393
2.1625,,-1.64305703685,586.640930176
2.165,,-1.86721584716,421.023254395
2.1675,,-1.84873257684,374.261169434
2.17,,-1.81766495225,368.856506348
2.1725,,-1.6989001089,374.073181152
2.175,,-1.75513644201,373.509216309
2.1775,,-1.76142861914,371.652832031
2.18,,-1.6867090157,377.421722412
2.1825,,-1.79249624372,381.898193359
2.185,,-1.89867673282,402.200927734
2.1875,,-1.78620406659,416.734771729
2.19,,-1.73036099455,420.459289551
2.1925,,-1.83614822257,421.387481689
2.195,,-1.84873257684,444.310302734
2.1975,,-1.71148446316,546.211700439
2.2,,-1.599405058,742.20123291
2.2025,,-1.76772079627,764.748077393
2.205,,-1.70519228603,764.748077393
2.2075,,-1.599405058,764.748077393
2.21,,-1.70519228603,764.748077393
2.2125,,-1.57423634948,764.748077393
2.215,,-1.74884426488,764.748077393
2.2175,,-1.79878842086,764.748077393
2.22,,-1.75513644201,764.748077393
2.2225,,-1.70519228603,764.748077393
2.225,,-1.79249624372,764.748077393
2.2275,,-1.74884426488,764.748077393
2.23,,-1.61788832833,764.748077393
2.2325,,-1.73036099455,764.748077393
2.235,,-1.42479714261,764.748077393
2.2375,,-1.36226863237,565.398254395
2.24,,-1.55575307916,424.371795654
2.2425,,-1.81137277512,374.261169434
2.245,,-1.87980020142,373.321228027
2.2475,,-1.82985604544,371.088867188
2.25,,-1.74884426488,377.421722412
2.2525,,-1.599405058,373.69720459
2.255,,-1.66783248431,379.654083252
2.2575,,-1.58682070374,384.870758057
2.26,,-1.57423634948,410.025939941
2.2625,,-1.48693239178,413.938446045
2.265,,-1.69260793176,423.067626953
2.2675,,-1.80508059799,425.675964355
2.27,,-1.80508059799,460.888519287
2.2725,,-1.69260793176,585.148773193
2.275,,-1.74884426488,758.779449463
2.2775,,-1.74884426488,764.748077393
2.28,,-1.70519228603,764.748077393
2.2825,,-1.45586476719,764.748077393
2.285,,-1.40592061121,764.748077393
2.2875,,-1.2812568518,764.748077393
2.29,,-1.4369882358,764.748077393
2.2925,,-1.68041683857,764.748077393
2.295,,-1.79249624372,764.748077393
2.2975,,-1.78620406659,764.748077393
2.3,,-1.73625991061,764.748077393
2.3025,,-1.73036099455,764.748077393
2.305,,-1.73625991061,764.748077393
2.3075,,-1.7740129734,764.748077393
2.31,,-1.68041683857,725.811004639
2.3125,,-1.56794417235,521.244506836
2.315,,-1.57423634948,407.981567383
2.3175,,-1.46215694433,373.69720459
2.32,,-1.45586476719,375.565338135
2.3225,,-1.48064021465,372.957000732
2.325,,-1.64305703685,374.261169434
2.3275,,-1.3496842781,372.58102417
2.33,,-1.50580892318,380.406036377
2.3325,,-1.7740129734,390.463409424
2.335,,-1.89867673282,415.430603027
2.3375,,-1.73036099455,413.750457764
2.34,,-1.7740129734,422.315673828
2.3425,,-1.74255208774,428.096313477
2.345,,-1.66154030718,506.158447266
2.3475,,-1.53058437063,714.073486328
2.35,,-1.3496842781,764.748077393
2.3525,,-1.599405058,764.748077393
2.355,,-1.7740129734,764.748077393
2.3575,,-1.8613169311,764.748077393
2.36,,-1.87980020142,764.748077393
2.3625,,-1.79878842086,764.748077393
2.365,,-1.79249624372,764.748077393
2.3675,,-1.74255208774,764.748077393
2.37,,-1.71148446316,764.748077393
2.3725,,-1.76142861914,764.748077393
2.375,,-1.81766495225,764.748077393
2.3775,,-1.77991188946,764.748077393
2.38,,-1.77991188946,764.748077393
2.3825,,-1.68041683857,678.860931396
2.385,,-1.77991188946,480.451049805
2.3875,,-1.73036099455,392.883758545
2.39,,-1.76772079627,371.088867188
2.3925,,-1.78620406659,368.480529785
2.395,,-1.63047268259,375.189361572
2.3975,,-1.42479714261,373.885192871
2.4,,-1.40592061121,377.04574585
2.4025,,-1.38114516376,380.218048096
2.405,,-1.39962843408,387.855072021
2.4075,,-1.40592061121,409.83795166
2.41,,-1.45586476719,413.562469482
2.4125,,-1.60569723514,422.315673828
2.415,,-1.48064021465,422.503662109
2.4175,,-1.67412466144,468.337554932
2.42,,-1.6989001089,577.699737549
2.4225,,-1.7740129734,764.748077393
2.425,,-1.85502475397,764.748077393
2.4275,,-1.72406881742,764.748077393
2.43,,-1.82356386831,764.748077393
2.4325,,-1.85502475397,764.748077393
2.435,,-1.86721584716,764.748077393
2.4375,,-1.68041683857,764.748077393
2.44,,-1.3496842781,764.748077393
2.4425,,-1.3685608095,764.748077393
2.445,,-1.68041683857,764.748077393
2.4475,,-1.81137277512,764.748077393
2.45,,-1.76772079627,764.748077393
2.4525,,-1.64895595291,764.748077393
2.455,,-1.6989001089,764.748077393
2.4575,,-1.68041683857,764.748077393
2.46,,-1.7740129734,642.532196045
2.4625,,-1.86721584716,460.700531006
2.465,,-1.81766495225,390.651397705
2.4675,,-1.83614822257,373.321228027
2.47,,-1.78620406659,370.712890625
2.4725,,-1.84873257684,375.741577148
2.475,,-1.72406881742,380.406036377
2.4775,,-1.63047268259,373.321228027
2.48,,-1.599405058,380.782012939
2.4825,,-1.65524813005,380.782012939
2.485,,-1.86721584716,401.460723877
2.4875,,-1.9297443574,417.110748291
2.49,,-1.72406881742,420.459289551
2.4925,,-1.70519228603,423.807830811
2.495,,-1.68041683857,432.384796143
2.4975,,-1.72406881742,462.932891846
2.5,,-1.65524813005,554.964904785
2.5025,,-1.76142861914,706.612701416
2.505,,-1.76772079627,764.748077393
2.5075,,-1.84873257684,764.748077393
2.51,,-1.85502475397,764.748077393
2.5125,,-1.82985604544,764.748077393
2.515,,-1.70519228603,764.748077393
2.5175,,-1.79878842086,764.748077393
2.52,,-1.89867673282,764.748077393
2.5225,,-1.86721584716,764.748077393
2.525,,-1.84873257684,764.748077393
2.5275,,-1.85502475397,764.748077393
2.53,,-1.74255208774,764.748077393
2.5325,,-1.62418050546,764.748077393
2.535,,-1.65524813005,764.748077393
2.5375,,-1.68041683857,764.748077393
2.54,,-1.68041683857,705.872497559
2.5425,,-1.82356386831,510.25894165
2.545,,-1.92345218027,398.664398193
2.5475,,-1.9486208888,374.437408447
2.55,,-1.82356386831,372.205047607
2.5525,,-1.81766495225,375.189361572
2.555,,-1.73036099455,373.509216309
2.5575,,-1.60569723514,372.393035889
2.56,,-1.60569723514,379.477844238
2.5625,,-1.78620406659,385.622711182
2.565,,-1.61788832833,410.401916504
2.5675,,-1.62418050546,414.866638184
2.57,,-1.78620406659,420.27130127
2.5725,,-1.89867673282,421.023254395
2.575,,-1.599405058,457.52822876
2.5775,,-1.60569723514,544.343566895
2.58,,-1.75513644201,708.104858398
2.5825,,-1.81137277512,764.748077393
2.585,,-1.86721584716,764.748077393
2.5875,,-1.87980020142,764.748077393
2.59,,-1.87980020142,764.748077393
2.5925,,-1.8613169311,764.748077393
2.595,,-1.89238455569,764.748077393
2.5975,,-1.74884426488,764.748077393
2.6,,-1.74255208774,764.748077393
2.6025,,-1.60569723514,764.748077393
2.605,,-1.75513644201,764.748077393
2.6075,,-1.87350802429,764.748077393
2.61,,-1.9297443574,764.748077393
2.6125,,-1.89238455569,764.748077393
2.615,,-1.48064021465,586.640930176
2.6175,,-1.31861665352,425.111999512
2.62,,-1.3685608095,376.117553711
2.6225,,-1.30013338319,368.668518066
2.625,,-1.20024507123,372.769012451
2.6275,,-1.54946090202,373.69720459
2.63,,-1.64895595291,372.017059326
2.6325,,-1.62418050546,378.725891113
2.635,,-1.76142861914,389.159240723
2.6375,,-1.81766495225,408.533782959
2.64,,-1.73036099455,416.546783447
2.6425,,-1.68041683857,420.647277832
2.645,,-1.71777664029,422.879638672
2.6475,,-1.78620406659,445.790710449
2.65,,-1.6867090157,534.850158691
2.6525,,-1.68041683857,710.713195801
2.655,,-1.81766495225,764.748077393
2.6575,,-1.81766495225,764.748077393
2.66,,-1.83614822257,764.748077393
2.6625,,-1.84873257684,764.748077393
2.665,,-1.91716000314,764.748077393
2.6675,,-1.91716000314,764.748077393
2.67,,-1.77991188946,764.748077393
2.6725,,-1.58052852661,764.748077393
2.675,,-1.45586476719,764.748077393
2.6775,,-1.6989001089,764.748077393
2.68,,-1.91086782601,764.748077393
2.6825,,-1.87980020142,764.748077393
2.685,,-1.69260793176,764.748077393
2.6875,,-1.4369882358,764.748077393
2.69,,-1.73036099455,599.682617188
2.6925,,-1.66154030718,439.269866943
2.695,,-1.4369882358,381.334228516
2.6975,,-1.45586476719,373.509216309
2.7,,-1.49951674604,373.133239746
2.7025,,-1.53058437063,376.869506836
2.705,,-1.2812568518,375.741577148
2.7075,,-1.29384120606,377.985687256
2.71,,-1.26867249754,382.638397217
2.7125,,-1.56794417235,394.375915527
2.715,,-1.75513644201,413.938446045
2.7175,,-1.58682070374,425.863952637
2.72,,-1.51210110031,425.299987793
2.7225,,-1.59311288087,440.950012207
2.725,,-1.30603229925,523.664855957
2.7275,,-1.33120100778,697.483520508
2.73,,-1.60569723514,764.748077393
2.7325,,-1.67412466144,764.748077393
2.735,,-1.61788832833,764.748077393
2.7375,,-1.4369882358,764.748077393
2.74,,-1.39333625695,764.748077393
2.7425,,-1.28754902893,764.748077393
2.745,,-1.33120100778,764.748077393
2.7475,,-1.58682070374,764.748077393
2.75,,-1.48064021465,764.748077393
2.7525,,-1.40592061121,764.748077393
2.755,,-1.54946090202,764.748077393
2.7575,,-1.60569723514,764.748077393
2.76,,-1.79249624372,764.748077393
2.7625,,-1.7740129734,645.51651001
2.765,,-1.81137277512,451.759338379
2.7675,,-1.54316872489,397.912445068
2.77,,-1.66154030718,375.92956543
2.7725,,-1.79878842086,373.509216309
2.775,,-1.87980020142,379.289855957
2.7775,,-1.84873257684,380.218048096
2.78,,-1.70519228603,376.493530273
2.7825,,-1.53058437063,380.958251953
2.785,,-1.43108931974,381.146240234
2.7875,,-1.54316872489,393.811950684
2.79,,-1.76772079627,410.766143799
2.7925,,-1.76142861914,419.719085693
2.795,,-1.73625991061,418.414916992
2.7975,,-1.81766495225,427.908325195
2.8,,-1.74884426488,450.455169678
2.8025,,-1.6867090157,527.401123047
2.805,,-1.78620406659,700.09185791
2.8075,,-1.84244039971,764.748077393
2.81,,-1.83614822257,764.748077393
